studentId,name,email,phone,dateOfBirth,gender,department,semester,currentCGPA,attendancePercent,libraryVisits,extracurricular,disciplinaryIssues,familyIncome,parentEducation,distanceFromHome,totalFees,feesPaid,feesPending,paymentStatus
23IT029,Meet Vora,23it029@charusat.edu.in,9798846723,2002-11-28,Male,IT,6,5.6,65,10,Yes,Minor,1131995,Graduate,72,80000,80000,0,Paid
23IT030,Sachin Parmar,23it030@charusat.edu.in,9122654909,2004-08-16,Male,IT,6,5.87,78,4,No,Minor,567985,Postgraduate,6,80000,60000,20000,Pending
23IT031,Rahul Patel,23it031@charusat.edu.in,9547597071,2002-10-11,Female,IT,6,8.32,79,3,No,None,1109887,Graduate,24,80000,80000,0,Paid
23IT032,Amit Shah,23it032@charusat.edu.in,9310606028,2003-10-03,Male,IT,6,8.76,94,14,No,None,755822,Graduate,12,80000,40000,40000,Pending
23IT033,Neha Desai,23it033@charusat.edu.in,9202637022,2004-12-08,Male,IT,6,6.17,90,11,No,Minor,1089511,Postgraduate,55,80000,80000,0,Paid
23IT034,Priya Mehta,23it034@charusat.edu.in,9207118160,2004-09-02,Female,IT,6,7.58,81,17,No,None,652061,Graduate,10,80000,60000,20000,Pending
24IT035,Kunal Joshi,24it035@charusat.edu.in,9224607158,2002-05-07,Female,IT,4,8.67,55,0,No,None,1149105,Graduate,20,80000,40000,40000,Pending
24IT036,Ravi Patel,24it036@charusat.edu.in,9244386327,2002-11-13,Male,IT,4,6.53,92,19,No,None,364062,School,15,80000,80000,0,Paid
24IT037,Pooja Trivedi,24it037@charusat.edu.in,9387548712,2002-10-06,Female,IT,4,7.71,95,15,Yes,Minor,736406,Postgraduate,43,80000,60000,20000,Pending
24IT038,Anjali Shah,24it038@charusat.edu.in,9440491089,2004-07-29,Male,IT,4,6.44,87,16,Yes,None,866977,School,75,80000,60000,20000,Pending
24IT039,Nikhil Rana,24it039@charusat.edu.in,9805951775,2002-06-07,Male,IT,4,7.83,90,5,No,Minor,1188924,Graduate,40,80000,80000,0,Paid
24IT040,Harsh Patel,24it040@charusat.edu.in,9664947534,2003-12-17,Female,IT,4,8.98,84,8,No,Minor,676088,School,22,80000,80000,0,Paid
24IT041,Jayesh Solanki,24it041@charusat.edu.in,9584914482,2004-01-09,Male,IT,4,6.51,63,1,No,None,332489,Postgraduate,7,80000,60000,20000,Pending
24IT042,Riya Bhatt,24it042@charusat.edu.in,9404568432,2002-02-11,Male,IT,4,9.05,67,7,Yes,Minor,751151,Postgraduate,54,80000,40000,40000,Pending
24IT043,Devang Mehta,24it043@charusat.edu.in,9787067021,2004-12-24,Female,IT,4,5.42,68,28,Yes,Minor,598623,Postgraduate,21,80000,60000,20000,Pending
24IT044,Meet Vora,24it044@charusat.edu.in,9897664448,2002-07-13,Male,IT,4,6.24,57,21,No,None,680033,Postgraduate,44,80000,80000,0,Paid
24IT045,Sachin Parmar,24it045@charusat.edu.in,9124160537,2003-12-31,Male,IT,4,6.69,82,7,No,None,1096631,Graduate,39,80000,80000,0,Paid
24IT046,Rahul Patel,24it046@charusat.edu.in,9286836475,2005-03-24,Male,IT,4,5.32,85,24,Yes,Minor,331166,School,15,80000,80000,0,Paid
24IT047,Amit Shah,24it047@charusat.edu.in,9500255054,2004-01-29,Male,IT,4,5.76,74,24,No,None,1164258,Postgraduate,33,80000,60000,20000,Pending
24IT048,Neha Desai,24it048@charusat.edu.in,9552565110,2003-10-28,Male,IT,4,8.35,68,13,Yes,Minor,388247,Postgraduate,40,80000,80000,0,Paid
24IT049,Priya Mehta,24it049@charusat.edu.in,9884004206,2004-06-08,Female,IT,4,6.54,68,18,No,Minor,485290,School,34,80000,60000,20000,Pending
24IT050,Kunal Joshi,24it050@charusat.edu.in,9673346047,2002-01-30,Female,IT,4,7.85,93,23,No,None,1139493,Graduate,70,80000,60000,20000,Pending
24IT051,Ravi Patel,24it051@charusat.edu.in,9277672860,2004-05-27,Male,IT,4,7.7,67,3,No,Minor,675625,Postgraduate,41,80000,40000,40000,Pending
24IT052,Pooja Trivedi,24it052@charusat.edu.in,9417575562,2003-01-21,Female,IT,4,5.87,61,4,Yes,Minor,952538,School,71,80000,40000,40000,Pending
24IT053,Anjali Shah,24it053@charusat.edu.in,9645092541,2003-01-03,Male,IT,4,9.5,66,16,Yes,Minor,1002126,Postgraduate,31,80000,80000,0,Paid
24IT054,Nikhil Rana,24it054@charusat.edu.in,9786550146,2002-11-11,Female,IT,4,6.1,56,6,No,Minor,504247,Postgraduate,19,80000,80000,0,Paid
24IT055,Harsh Patel,24it055@charusat.edu.in,9197415274,2002-11-05,Male,IT,4,5.55,67,29,No,Minor,556237,Graduate,76,80000,60000,20000,Pending
24IT056,Jayesh Solanki,24it056@charusat.edu.in,9649693583,2005-03-09,Female,IT,4,7.88,63,15,No,None,340077,Postgraduate,79,80000,80000,0,Paid
24IT057,Riya Bhatt,24it057@charusat.edu.in,9415248441,2004-06-19,Female,IT,4,8.28,61,17,Yes,Minor,806591,School,56,80000,40000,40000,Pending
24IT058,Devang Mehta,24it058@charusat.edu.in,9309860741,2004-08-05,Male,IT,4,7.47,64,16,No,None,1101484,School,37,80000,60000,20000,Pending
24IT059,Meet Vora,24it059@charusat.edu.in,9439297792,2002-06-16,Male,IT,4,7.65,78,0,No,None,731329,School,11,80000,60000,20000,Pending
24IT060,Sachin Parmar,24it060@charusat.edu.in,9281967702,2004-01-13,Male,IT,4,9.22,84,11,Yes,None,569756,School,56,80000,60000,20000,Pending
24IT061,Rahul Patel,24it061@charusat.edu.in,9881897936,2004-08-17,Female,IT,4,7.97,84,19,Yes,None,842279,School,26,80000,60000,20000,Pending
24IT062,Amit Shah,24it062@charusat.edu.in,9429590874,2003-11-22,Female,IT,4,9.48,80,21,No,None,933597,Graduate,29,80000,80000,0,Paid
24IT063,Neha Desai,24it063@charusat.edu.in,9276125491,2003-07-04,Male,IT,4,6.11,91,22,No,Minor,939729,School,43,80000,60000,20000,Pending
24IT064,Priya Mehta,24it064@charusat.edu.in,9419228802,2004-07-08,Female,IT,4,7.69,61,26,No,Minor,528925,Postgraduate,36,80000,60000,20000,Pending
24IT065,Kunal Joshi,24it065@charusat.edu.in,9145071254,2002-08-04,Female,IT,4,9.37,89,28,Yes,Minor,825021,Postgraduate,61,80000,60000,20000,Pending
24IT066,Ravi Patel,24it066@charusat.edu.in,9767332469,2002-12-25,Male,IT,4,7.25,72,22,No,Minor,208553,Graduate,40,80000,60000,20000,Pending
24IT067,Pooja Trivedi,24it067@charusat.edu.in,9827376626,2002-02-10,Male,IT,4,8.37,78,17,No,Minor,338833,School,24,80000,60000,20000,Pending
25IT068,Anjali Shah,25it068@charusat.edu.in,9315692815,2003-01-20,Female,IT,2,8.08,84,15,Yes,Minor,1001844,School,68,80000,60000,20000,Pending
25IT069,Nikhil Rana,25it069@charusat.edu.in,9723574397,2003-03-12,Male,IT,2,7.28,67,19,No,None,1004934,Graduate,64,80000,80000,0,Paid
25IT070,Harsh Patel,25it070@charusat.edu.in,9630769645,2004-09-18,Male,IT,2,6.43,77,4,Yes,None,631781,School,14,80000,40000,40000,Pending
25IT071,Jayesh Solanki,25it071@charusat.edu.in,9768580295,2002-05-19,Female,IT,2,7.69,84,23,Yes,None,419280,Graduate,53,80000,80000,0,Paid
25IT072,Riya Bhatt,25it072@charusat.edu.in,9728215092,2003-08-06,Female,IT,2,6.19,66,13,No,None,249628,School,7,80000,80000,0,Paid
25IT073,Devang Mehta,25it073@charusat.edu.in,9975027717,2005-02-14,Male,IT,2,7.68,87,24,Yes,Minor,1014117,Graduate,8,80000,80000,0,Paid
25IT074,Meet Vora,25it074@charusat.edu.in,9719825212,2005-02-05,Male,IT,2,6.31,59,6,Yes,Minor,1170260,School,2,80000,80000,0,Paid
25IT075,Sachin Parmar,25it075@charusat.edu.in,9589436711,2004-08-10,Female,IT,2,8.95,85,28,Yes,None,866972,Graduate,41,80000,80000,0,Paid
25IT076,Rahul Patel,25it076@charusat.edu.in,9947271656,2002-12-16,Male,IT,2,8.13,67,20,Yes,Minor,1120494,Postgraduate,59,80000,60000,20000,Pending
25IT077,Amit Shah,25it077@charusat.edu.in,9183588837,2002-10-20,Male,IT,2,8.83,88,28,No,None,353548,Postgraduate,22,80000,80000,0,Paid
25IT078,Neha Desai,25it078@charusat.edu.in,9380679748,2004-10-15,Female,IT,2,7.04,66,18,No,Minor,462083,School,6,80000,80000,0,Paid
25IT079,Priya Mehta,25it079@charusat.edu.in,9229402001,2004-10-24,Male,IT,2,7.52,56,26,Yes,None,854515,Graduate,77,80000,60000,20000,Pending
25IT080,Kunal Joshi,25it080@charusat.edu.in,9984228200,2003-04-21,Female,IT,2,6.09,70,16,Yes,None,744542,School,20,80000,80000,0,Paid
25IT081,Ravi Patel,25it081@charusat.edu.in,9655380719,2002-01-17,Female,IT,2,5.9,58,10,No,Minor,503250,Postgraduate,55,80000,80000,0,Paid
25IT082,Pooja Trivedi,25it082@charusat.edu.in,9503691167,2003-04-09,Male,IT,2,7.35,75,9,Yes,None,647229,Postgraduate,13,80000,40000,40000,Pending
25IT083,Anjali Shah,25it083@charusat.edu.in,9765889116,2004-04-21,Male,IT,2,6.37,93,6,No,None,803983,School,58,80000,40000,40000,Pending
25IT084,Nikhil Rana,25it084@charusat.edu.in,9184422440,2004-07-18,Female,IT,2,8.65,91,16,Yes,None,651989,Graduate,34,80000,80000,0,Paid
25IT085,Harsh Patel,25it085@charusat.edu.in,9778128378,2004-10-01,Male,IT,2,7.54,93,25,Yes,Minor,651066,School,52,80000,60000,20000,Pending
25IT086,Jayesh Solanki,25it086@charusat.edu.in,9652022003,2003-07-03,Female,IT,2,6.99,93,7,No,Minor,826684,Postgraduate,70,80000,60000,20000,Pending
25IT087,Riya Bhatt,25it087@charusat.edu.in,9273262305,2004-03-03,Female,IT,2,8.43,78,1,Yes,Minor,402890,Graduate,80,80000,40000,40000,Pending
25IT088,Devang Mehta,25it088@charusat.edu.in,9128200463,2003-12-21,Male,IT,2,6.51,80,9,Yes,Minor,617373,Postgraduate,68,80000,80000,0,Paid
25IT089,Meet Vora,25it089@charusat.edu.in,9283713102,2004-07-17,Female,IT,2,9.5,66,10,Yes,None,1150755,Graduate,75,80000,60000,20000,Pending
25IT090,Sachin Parmar,25it090@charusat.edu.in,9813439350,2002-07-07,Female,IT,2,9.33,61,17,No,None,314776,Graduate,47,80000,80000,0,Paid
25IT091,Rahul Patel,25it091@charusat.edu.in,9106140579,2003-04-13,Male,IT,2,8.45,70,29,Yes,None,961676,Postgraduate,10,80000,40000,40000,Pending
25IT092,Amit Shah,25it092@charusat.edu.in,9313410228,2004-08-27,Male,IT,2,8.05,88,8,No,Minor,420647,Graduate,61,80000,60000,20000,Pending
25IT093,Neha Desai,25it093@charusat.edu.in,9725173112,2005-02-13,Male,IT,2,6.85,70,27,No,Minor,201646,Graduate,70,80000,40000,40000,Pending
25IT094,Priya Mehta,25it094@charusat.edu.in,9768033614,2004-03-08,Female,IT,2,6.28,63,1,Yes,Minor,824985,Postgraduate,17,80000,80000,0,Paid
25IT095,Kunal Joshi,25it095@charusat.edu.in,9962141478,2002-12-12,Male,IT,2,6.31,88,14,Yes,None,747383,Graduate,80,80000,60000,20000,Pending
25IT096,Ravi Patel,25it096@charusat.edu.in,9659216845,2005-02-26,Male,IT,2,8.82,90,3,Yes,Minor,622731,School,13,80000,60000,20000,Pending
25IT097,Pooja Trivedi,25it097@charusat.edu.in,9817166403,2005-03-26,Male,IT,2,5.02,88,19,Yes,Minor,383955,Postgraduate,75,80000,40000,40000,Pending
25IT098,Anjali Shah,25it098@charusat.edu.in,9953762794,2004-03-19,Male,IT,2,5.35,77,7,Yes,None,874714,School,42,80000,40000,40000,Pending
25IT099,Nikhil Rana,25it099@charusat.edu.in,9773356328,2002-02-27,Female,IT,2,5.15,78,11,Yes,Minor,682897,Graduate,42,80000,40000,40000,Pending
25IT100,Harsh Patel,25it100@charusat.edu.in,9852370249,2004-06-21,Female,IT,2,5.81,68,0,Yes,None,542052,Postgraduate,43,80000,80000,0,Paid
23EC001,Rahul Patel,23ec001@charusat.edu.in,9139616079,2004-02-19,Female,EC,6,8.34,72,0,No,None,1143328,Graduate,80,80000,60000,20000,Pending
23EC002,Amit Shah,23ec002@charusat.edu.in,9802396077,2002-05-09,Female,EC,6,8.13,69,3,Yes,Minor,525949,School,28,80000,60000,20000,Pending
23EC003,Neha Desai,23ec003@charusat.edu.in,9604647202,2002-12-31,Female,EC,6,6.01,73,16,Yes,Minor,743499,Postgraduate,15,80000,40000,40000,Pending
23EC004,Priya Mehta,23ec004@charusat.edu.in,9439817713,2003-07-24,Female,EC,6,5.71,84,29,Yes,Minor,201061,Postgraduate,74,80000,40000,40000,Pending
23EC005,Kunal Joshi,23ec005@charusat.edu.in,9974088704,2004-07-09,Male,EC,6,6.25,78,30,No,Minor,914580,Postgraduate,15,80000,60000,20000,Pending
23EC006,Ravi Patel,23ec006@charusat.edu.in,9147222267,2004-08-08,Female,EC,6,8.49,93,16,No,None,843501,School,40,80000,60000,20000,Pending
23EC007,Pooja Trivedi,23ec007@charusat.edu.in,9865206173,2003-02-27,Female,EC,6,6.0,78,18,No,Minor,243800,Graduate,79,80000,80000,0,Paid
23EC008,Anjali Shah,23ec008@charusat.edu.in,9645772141,2004-08-14,Female,EC,6,8.94,72,0,Yes,None,701579,Graduate,17,80000,60000,20000,Pending
23EC009,Nikhil Rana,23ec009@charusat.edu.in,9218851216,2005-04-07,Male,EC,6,8.49,77,30,Yes,None,1077366,Postgraduate,80,80000,80000,0,Paid
23EC010,Harsh Patel,23ec010@charusat.edu.in,9302808833,2004-10-11,Female,EC,6,5.48,76,29,No,Minor,1043446,Graduate,64,80000,60000,20000,Pending
23EC011,Jayesh Solanki,23ec011@charusat.edu.in,9169037445,2003-01-22,Male,EC,6,6.43,85,9,Yes,Minor,1164227,School,19,80000,40000,40000,Pending
23EC012,Riya Bhatt,23ec012@charusat.edu.in,9400587601,2003-08-17,Male,EC,6,6.81,93,25,No,Minor,856590,Graduate,35,80000,60000,20000,Pending
23EC013,Devang Mehta,23ec013@charusat.edu.in,9253191571,2004-05-24,Male,EC,6,7.83,73,25,No,None,630151,Postgraduate,4,80000,60000,20000,Pending
23EC014,Meet Vora,23ec014@charusat.edu.in,9211026895,2003-05-13,Female,EC,6,7.15,65,16,No,None,518155,School,43,80000,60000,20000,Pending
23EC015,Sachin Parmar,23ec015@charusat.edu.in,9527118237,2002-04-26,Female,EC,6,7.16,89,6,Yes,Minor,1020628,Postgraduate,35,80000,40000,40000,Pending
23EC016,Rahul Patel,23ec016@charusat.edu.in,9538935192,2004-06-01,Male,EC,6,8.1,58,16,No,Minor,341846,Graduate,69,80000,80000,0,Paid
23EC017,Amit Shah,23ec017@charusat.edu.in,9126856570,2004-12-30,Male,EC,6,9.45,63,17,Yes,None,940537,School,77,80000,80000,0,Paid
23EC018,Neha Desai,23ec018@charusat.edu.in,9444820584,2002-01-06,Female,EC,6,8.95,67,24,Yes,None,971339,School,29,80000,40000,40000,Pending
23EC019,Priya Mehta,23ec019@charusat.edu.in,9821217758,2002-04-11,Male,EC,6,6.31,74,16,No,Minor,456833,Postgraduate,14,80000,80000,0,Paid
23EC020,Kunal Joshi,23ec020@charusat.edu.in,9873196757,2005-03-13,Female,EC,6,5.69,69,14,Yes,Minor,970348,Graduate,16,80000,80000,0,Paid
23EC021,Ravi Patel,23ec021@charusat.edu.in,9290037260,2003-11-22,Female,EC,6,5.42,95,1,Yes,Minor,836469,Graduate,41,80000,40000,40000,Pending
23EC022,Pooja Trivedi,23ec022@charusat.edu.in,9947817519,2002-12-01,Female,EC,6,9.06,66,30,Yes,Minor,434892,School,56,80000,80000,0,Paid
23EC023,Anjali Shah,23ec023@charusat.edu.in,9309403584,2004-07-13,Male,EC,6,6.68,66,14,Yes,Minor,1187357,School,60,80000,80000,0,Paid
23EC024,Nikhil Rana,23ec024@charusat.edu.in,9607596033,2004-07-21,Female,EC,6,5.94,70,14,No,None,601924,Postgraduate,1,80000,40000,40000,Pending
23EC025,Harsh Patel,23ec025@charusat.edu.in,9266501782,2004-07-19,Female,EC,6,5.12,87,15,No,Minor,236569,School,32,80000,40000,40000,Pending
23EC026,Jayesh Solanki,23ec026@charusat.edu.in,9674248088,2003-01-21,Female,EC,6,9.12,84,27,Yes,Minor,676406,School,11,80000,60000,20000,Pending
23EC027,Riya Bhatt,23ec027@charusat.edu.in,9872535055,2003-01-23,Male,EC,6,8.6,94,23,No,Minor,942284,Postgraduate,76,80000,60000,20000,Pending
23EC028,Devang Mehta,23ec028@charusat.edu.in,9897156295,2003-05-07,Female,EC,6,7.89,63,3,No,None,1109030,Graduate,32,80000,40000,40000,Pending
23EC029,Meet Vora,23ec029@charusat.edu.in,9369715430,2002-07-24,Male,EC,6,7.47,63,6,No,Minor,1137112,Postgraduate,49,80000,60000,20000,Pending
23EC030,Sachin Parmar,23ec030@charusat.edu.in,9757832044,2003-07-10,Female,EC,6,6.53,68,11,Yes,Minor,687152,Postgraduate,52,80000,80000,0,Paid
23EC031,Rahul Patel,23ec031@charusat.edu.in,9800056820,2003-04-25,Female,EC,6,7.08,61,2,Yes,None,352749,School,67,80000,80000,0,Paid
23EC032,Amit Shah,23ec032@charusat.edu.in,9356333061,2004-01-03,Male,EC,6,6.76,78,20,No,Minor,1100668,Graduate,62,80000,40000,40000,Pending
23EC033,Neha Desai,23ec033@charusat.edu.in,9501899738,2002-08-08,Female,EC,6,7.26,86,5,No,None,513814,Graduate,21,80000,60000,20000,Pending
23EC034,Priya Mehta,23ec034@charusat.edu.in,9261246670,2004-05-29,Female,EC,6,7.31,90,7,Yes,None,1058196,Postgraduate,11,80000,80000,0,Paid
24EC035,Kunal Joshi,24ec035@charusat.edu.in,9173786993,2004-05-22,Male,EC,4,8.83,59,24,Yes,Minor,655597,Postgraduate,54,80000,40000,40000,Pending
24EC036,Ravi Patel,24ec036@charusat.edu.in,9205326424,2004-07-25,Male,EC,4,6.86,71,15,Yes,Minor,1118013,Postgraduate,71,80000,60000,20000,Pending
24EC037,Pooja Trivedi,24ec037@charusat.edu.in,9814556023,2003-02-07,Female,EC,4,8.81,67,5,Yes,None,225113,Postgraduate,38,80000,80000,0,Paid
24EC038,Anjali Shah,24ec038@charusat.edu.in,9913128173,2002-04-20,Male,EC,4,7.17,76,2,Yes,Minor,752402,Graduate,72,80000,60000,20000,Pending
24EC039,Nikhil Rana,24ec039@charusat.edu.in,9474781372,2004-03-09,Male,EC,4,8.2,66,7,Yes,Minor,711809,Graduate,1,80000,40000,40000,Pending
24EC040,Harsh Patel,24ec040@charusat.edu.in,9701741893,2003-08-21,Male,EC,4,6.15,56,22,No,None,277764,School,52,80000,60000,20000,Pending
24EC041,Jayesh Solanki,24ec041@charusat.edu.in,9545160159,2003-03-05,Female,EC,4,7.06,80,13,No,None,413930,Postgraduate,43,80000,80000,0,Paid
24EC042,Riya Bhatt,24ec042@charusat.edu.in,9285453089,2004-09-24,Female,EC,4,9.08,72,11,No,None,450103,School,77,80000,60000,20000,Pending
24EC043,Devang Mehta,24ec043@charusat.edu.in,9269090848,2002-01-19,Female,EC,4,5.98,58,29,No,None,589005,Graduate,37,80000,40000,40000,Pending
24EC044,Meet Vora,24ec044@charusat.edu.in,9584525841,2004-09-08,Male,EC,4,8.13,94,14,No,Minor,426787,Postgraduate,61,80000,60000,20000,Pending
24EC045,Sachin Parmar,24ec045@charusat.edu.in,9870160759,2005-02-03,Male,EC,4,5.92,80,1,No,None,782830,School,62,80000,40000,40000,Pending
24EC046,Rahul Patel,24ec046@charusat.edu.in,9800361330,2003-05-24,Female,EC,4,6.78,91,7,Yes,None,851941,School,43,80000,80000,0,Paid
24EC047,Amit Shah,24ec047@charusat.edu.in,9982409399,2004-01-03,Male,EC,4,8.3,65,22,No,None,487691,Graduate,32,80000,40000,40000,Pending
24EC048,Neha Desai,24ec048@charusat.edu.in,9259999029,2004-03-29,Female,EC,4,7.15,90,26,No,None,1144201,School,8,80000,40000,40000,Pending
24EC049,Priya Mehta,24ec049@charusat.edu.in,9196397511,2003-06-23,Male,EC,4,8.01,82,21,Yes,None,240278,Postgraduate,22,80000,60000,20000,Pending
24EC050,Kunal Joshi,24ec050@charusat.edu.in,9531481451,2005-01-10,Male,EC,4,7.05,68,29,Yes,Minor,918849,Postgraduate,41,80000,80000,0,Paid
24EC051,Ravi Patel,24ec051@charusat.edu.in,9241354647,2003-01-21,Female,EC,4,7.92,89,13,Yes,None,465009,School,15,80000,60000,20000,Pending
24EC052,Pooja Trivedi,24ec052@charusat.edu.in,9794603968,2002-01-23,Female,EC,4,5.52,89,30,Yes,Minor,538191,Postgraduate,40,80000,60000,20000,Pending
24EC053,Anjali Shah,24ec053@charusat.edu.in,9106673570,2003-06-05,Female,EC,4,7.37,76,16,Yes,Minor,620540,Postgraduate,52,80000,80000,0,Paid
24EC054,Nikhil Rana,24ec054@charusat.edu.in,9235815085,2003-05-08,Female,EC,4,7.62,77,29,Yes,None,393029,School,61,80000,80000,0,Paid
24EC055,Harsh Patel,24ec055@charusat.edu.in,9747157837,2004-08-17,Male,EC,4,8.86,69,17,No,None,370155,School,29,80000,40000,40000,Pending
24EC056,Jayesh Solanki,24ec056@charusat.edu.in,9606821281,2005-02-21,Male,EC,4,5.18,72,17,No,Minor,554958,Postgraduate,42,80000,60000,20000,Pending
24EC057,Riya Bhatt,24ec057@charusat.edu.in,9753630757,2003-02-09,Male,EC,4,7.48,80,12,No,Minor,922140,Graduate,48,80000,40000,40000,Pending
24EC058,Devang Mehta,24ec058@charusat.edu.in,9366952007,2004-04-07,Male,EC,4,7.85,74,19,No,None,216276,Postgraduate,44,80000,40000,40000,Pending
24EC059,Meet Vora,24ec059@charusat.edu.in,9173597222,2003-02-02,Male,EC,4,5.85,75,26,No,Minor,502891,School,61,80000,80000,0,Paid
24EC060,Sachin Parmar,24ec060@charusat.edu.in,9202737582,2002-12-09,Male,EC,4,6.1,71,16,No,Minor,1159368,School,13,80000,40000,40000,Pending
24EC061,Rahul Patel,24ec061@charusat.edu.in,9112977486,2004-03-13,Female,EC,4,7.02,58,28,No,Minor,1195889,Postgraduate,60,80000,40000,40000,Pending
24EC062,Amit Shah,24ec062@charusat.edu.in,9205309298,2004-02-05,Male,EC,4,7.4,92,3,No,None,1059468,School,17,80000,60000,20000,Pending
24EC063,Neha Desai,24ec063@charusat.edu.in,9345271005,2004-03-05,Female,EC,4,6.59,59,13,No,Minor,559964,School,73,80000,40000,40000,Pending
24EC064,Priya Mehta,24ec064@charusat.edu.in,9654301911,2003-06-16,Female,EC,4,6.97,85,27,No,None,486291,School,64,80000,80000,0,Paid
24EC065,Kunal Joshi,24ec065@charusat.edu.in,9741388685,2002-11-02,Female,EC,4,5.17,92,19,No,None,371099,Graduate,55,80000,60000,20000,Pending
24EC066,Ravi Patel,24ec066@charusat.edu.in,9903475424,2004-10-02,Female,EC,4,6.83,64,10,Yes,None,1078052,Postgraduate,35,80000,80000,0,Paid
24EC067,Pooja Trivedi,24ec067@charusat.edu.in,9418176579,2003-05-10,Male,EC,4,6.3,95,28,Yes,None,348223,Graduate,49,80000,80000,0,Paid
25EC068,Anjali Shah,25ec068@charusat.edu.in,9629896798,2004-07-18,Male,EC,2,6.64,92,20,No,Minor,977641,School,3,80000,60000,20000,Pending
25EC069,Nikhil Rana,25ec069@charusat.edu.in,9292330054,2003-07-14,Female,EC,2,5.19,60,21,No,None,872160,Postgraduate,71,80000,60000,20000,Pending
25EC070,Harsh Patel,25ec070@charusat.edu.in,9741404269,2003-02-24,Male,EC,2,9.19,73,24,Yes,None,250940,Graduate,21,80000,40000,40000,Pending
25EC071,Jayesh Solanki,25ec071@charusat.edu.in,9645685052,2004-02-06,Male,EC,2,8.23,60,26,No,None,397365,School,59,80000,60000,20000,Pending
25EC072,Riya Bhatt,25ec072@charusat.edu.in,9600441050,2003-07-21,Female,EC,2,5.04,78,19,Yes,None,498194,School,16,80000,80000,0,Paid
25EC073,Devang Mehta,25ec073@charusat.edu.in,9519454176,2002-03-24,Male,EC,2,5.32,70,16,No,Minor,750876,Postgraduate,68,80000,60000,20000,Pending
25EC074,Meet Vora,25ec074@charusat.edu.in,9134042530,2003-12-12,Female,EC,2,5.32,91,14,No,None,795292,Graduate,57,80000,80000,0,Paid
25EC075,Sachin Parmar,25ec075@charusat.edu.in,9491161028,2002-07-21,Female,EC,2,6.43,79,25,Yes,Minor,236099,Postgraduate,18,80000,40000,40000,Pending
25EC076,Rahul Patel,25ec076@charusat.edu.in,9435544595,2004-01-06,Female,EC,2,7.82,74,9,Yes,None,963203,School,28,80000,60000,20000,Pending
25EC077,Amit Shah,25ec077@charusat.edu.in,9348665903,2002-04-25,Female,EC,2,8.73,70,20,Yes,Minor,322082,Graduate,33,80000,80000,0,Paid
25EC078,Neha Desai,25ec078@charusat.edu.in,9820263596,2002-12-07,Female,EC,2,9.28,72,14,Yes,Minor,293775,Postgraduate,45,80000,40000,40000,Pending
25EC079,Priya Mehta,25ec079@charusat.edu.in,9654567737,2002-04-19,Female,EC,2,7.26,55,14,Yes,Minor,219615,School,78,80000,60000,20000,Pending
25EC080,Kunal Joshi,25ec080@charusat.edu.in,9614165199,2003-10-30,Female,EC,2,8.37,60,4,No,None,681720,Postgraduate,57,80000,40000,40000,Pending
25EC081,Ravi Patel,25ec081@charusat.edu.in,9629622161,2003-02-15,Female,EC,2,9.33,60,30,No,None,940602,Graduate,2,80000,40000,40000,Pending
25EC082,Pooja Trivedi,25ec082@charusat.edu.in,9111443024,2004-02-14,Female,EC,2,5.48,91,17,Yes,None,1084653,Postgraduate,49,80000,60000,20000,Pending
25EC083,Anjali Shah,25ec083@charusat.edu.in,9451612414,2003-10-31,Male,EC,2,7.33,74,18,Yes,None,760786,Postgraduate,43,80000,60000,20000,Pending
25EC084,Nikhil Rana,25ec084@charusat.edu.in,9725700124,2003-06-30,Male,EC,2,8.05,69,10,Yes,Minor,578631,School,21,80000,80000,0,Paid
25EC085,Harsh Patel,25ec085@charusat.edu.in,9736913736,2003-02-27,Male,EC,2,8.18,70,8,Yes,None,1144196,School,50,80000,60000,20000,Pending
25EC086,Jayesh Solanki,25ec086@charusat.edu.in,9691466246,2003-06-03,Male,EC,2,6.75,72,15,No,Minor,586552,Graduate,6,80000,80000,0,Paid
25EC087,Riya Bhatt,25ec087@charusat.edu.in,9923619279,2003-10-21,Female,EC,2,8.76,78,7,Yes,None,490155,Postgraduate,10,80000,40000,40000,Pending
25EC088,Devang Mehta,25ec088@charusat.edu.in,9439096176,2003-11-08,Female,EC,2,8.43,89,23,Yes,Minor,868464,School,77,80000,80000,0,Paid
25EC089,Meet Vora,25ec089@charusat.edu.in,9237128207,2002-07-31,Male,EC,2,6.2,87,5,Yes,None,836099,School,60,80000,60000,20000,Pending
25EC090,Sachin Parmar,25ec090@charusat.edu.in,9108641899,2004-10-17,Female,EC,2,6.62,74,5,No,None,257130,Graduate,73,80000,60000,20000,Pending
25EC091,Rahul Patel,25ec091@charusat.edu.in,9977064600,2005-02-18,Female,EC,2,7.76,57,3,Yes,Minor,577132,Postgraduate,30,80000,60000,20000,Pending
25EC092,Amit Shah,25ec092@charusat.edu.in,9495102585,2002-03-25,Female,EC,2,7.26,69,9,No,Minor,367717,Postgraduate,13,80000,40000,40000,Pending
25EC093,Neha Desai,25ec093@charusat.edu.in,9556251170,2003-05-13,Male,EC,2,7.68,64,14,Yes,Minor,406458,School,5,80000,60000,20000,Pending
25EC094,Priya Mehta,25ec094@charusat.edu.in,9691912643,2005-02-09,Male,EC,2,6.83,67,21,No,None,898621,Graduate,74,80000,40000,40000,Pending
